CO_ENTIDADE;CO_MUNICIPIO;CO_UF;CO_REGIAO;CO_DISTRITO;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;TP_SITUACAO_FUNCIONAMENTO;NO_ENTIDADE;IN_AGUA_POTAVEL;IN_ENERGIA_REDE_PUBLICA;IN_ESGOTO_REDE_PUBLICA;IN_LIXO_SERVICO_COLETA;IN_BIBLIOTECA;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_QUADRA_ESPORTES;IN_INTERNET;IN_BANDA_LARGA;IN_COMPUTADOR;IN_ALIMENTACAO;IN_BANHEIRO;IN_BANHEIRO_PNE;IN_SALA_DIRETORIA;IN_SALA_PROFESSOR;IN_SECRETARIA;IN_COZINHA;IN_REFEITORIO;IN_ENERGIA_INEXISTENTE;IN_AGUA_INEXISTENTE;QT_SALAS_UTILIZADAS;QT_SALAS_UTILIZADAS_DENTRO;QT_SALAS_UTILIZADAS_FORA;QT_SALAS_UTILIZA_CLIMATIZADAS;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;IN_ESPECIAL_EXCLUSIVA;IN_ESCOLARIZACAO;IN_MEDIACAO_PRESENCIAL;IN_MEDIACAO_SEMIPRESENCIAL;IN_MEDIACAO_EAD;IN_COMUM_FUND_AI;IN_COMUM_FUND_AF;IN_COMUM_MEDIO_MEDIO;NU_ANO
10000067;3509502;35;3;350950201;2;1;0;1;ESCOLA SINTETICA 10000067;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;5;4;1;0;1;0;0;0;1;1;0;0;1;1;0;2022
10000068;4106902;41;4;410690204;3;1;0;1;ESCOLA SINTETICA 10000068;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;2;1;1;0;1;0;0;0;1;1;0;0;1;0;1;2022
10000069;2800308;28;2;280030801;3;1;0;1;ESCOLA SINTETICA 10000069;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;6;5;1;0;1;0;1;0;1;1;0;0;1;1;0;2022
10000070;3509502;35;3;350950201;3;2;0;1;ESCOLA SINTETICA 10000070;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;13;12;1;1;1;0;0;0;1;1;0;0;0;0;1;2022
10000071;3304557;33;3;330455705;3;1;0;1;ESCOLA SINTETICA 10000071;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;2;1;1;0;1;0;1;0;1;1;0;0;1;1;1;2022
10000072;3205309;32;3;320530903;3;2;0;1;ESCOLA SINTETICA 10000072;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;19;16;3;2;1;0;0;0;1;1;0;0;1;1;0;2022
10000073;3550308;35;3;355030801;4;1;0;1;ESCOLA SINTETICA 10000073;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;7;6;1;1;1;1;0;0;1;1;0;0;1;1;0;2022
10000074;2704302;27;2;270430202;3;1;0;1;ESCOLA SINTETICA 10000074;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;13;10;3;8;1;1;0;0;1;1;0;0;1;0;0;2022
10000075;3550308;35;3;355030804;4;1;0;1;ESCOLA SINTETICA 10000075;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;18;14;4;6;1;0;0;0;1;1;0;0;1;1;1;2022
10000076;2927408;29;2;292740802;4;1;0;1;ESCOLA SINTETICA 10000076;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;9;8;1;5;1;0;0;0;1;1;0;0;1;1;0;2022
10000077;3304557;33;3;330455705;4;1;0;1;ESCOLA SINTETICA 10000077;1;1;0;0;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;0;7;6;1;2;1;0;1;0;1;1;0;0;1;1;0;2022
10000078;2211001;22;2;221100105;3;1;0;1;ESCOLA SINTETICA 10000078;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;0;0;0;0;11;9;2;7;1;0;0;0;1;1;0;0;1;1;0;2022
10000079;2507507;25;2;250750703;1;1;0;1;ESCOLA SINTETICA 10000079;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;27;24;3;8;1;1;0;0;1;1;0;0;1;1;0;2022
10000080;3304557;33;3;330455705;3;1;0;1;ESCOLA SINTETICA 10000080;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;16;14;2;3;1;0;0;0;1;1;0;0;0;1;0;2022
10000081;2408102;24;2;240810202;3;1;0;1;ESCOLA SINTETICA 10000081;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;4;3;1;2;1;1;0;0;1;1;0;0;1;0;0;2022
10000082;3550308;35;3;355030801;4;1;0;1;ESCOLA SINTETICA 10000082;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;10;8;2;1;1;0;0;0;1;1;0;0;1;1;0;2022
10000083;3106200;31;3;310620001;3;1;0;1;ESCOLA SINTETICA 10000083;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;2;1;1;0;1;0;0;0;1;1;0;0;1;0;0;2022
10000084;2304400;23;2;230440001;3;1;3;1;ESCOLA SINTETICA 10000084;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;9;7;2;2;1;0;0;0;1;1;0;0;1;0;0;2022
10000085;2611606;26;2;261160603;4;1;0;1;ESCOLA SINTETICA 10000085;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;16;15;1;0;1;1;0;0;1;1;0;0;0;0;0;2022
10000086;2408102;24;2;240810204;4;2;3;1;ESCOLA SINTETICA 10000086;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;30;28;2;1;1;0;0;0;1;1;0;0;1;1;0;2022
10000087;3509502;35;3;350950202;3;1;0;1;ESCOLA SINTETICA 10000087;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;11;8;3;3;1;0;1;0;1;1;0;0;0;0;1;2022
10000088;3205309;32;3;320530902;2;1;0;1;ESCOLA SINTETICA 10000088;0;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;1;1;0;0;15;12;3;3;1;0;0;0;1;1;0;0;1;0;0;2022
10000089;3205309;32;3;320530902;4;1;0;1;ESCOLA SINTETICA 10000089;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;18;14;4;0;1;0;0;0;1;1;0;0;1;0;1;2022
10000090;3106200;31;3;310620002;4;1;0;1;ESCOLA SINTETICA 10000090;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0;28;24;4;4;1;1;0;0;1;1;0;0;1;1;1;2022
10000091;2800308;28;2;280030804;3;1;0;1;ESCOLA SINTETICA 10000091;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;11;10;1;5;1;0;0;0;1;1;0;0;0;1;0;2022
10000092;3304557;33;3;330455704;4;1;0;1;ESCOLA SINTETICA 10000092;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;29;27;2;4;1;0;1;0;1;1;0;0;1;1;1;2022
10000093;3550308;35;3;355030805;1;1;0;1;ESCOLA SINTETICA 10000093;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;13;12;1;1;1;1;0;0;1;1;0;0;0;0;0;2022
10000094;1100205;11;1;110020501;1;1;0;1;ESCOLA SINTETICA 10000094;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;6;4;2;4;1;0;0;0;1;1;0;0;1;1;0;2022
10000095;1200401;12;1;120040103;3;1;0;1;ESCOLA SINTETICA 10000095;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;14;12;2;4;1;1;0;0;1;1;0;0;1;0;0;2022
10000096;2927408;29;2;292740805;4;1;1;1;ESCOLA SINTETICA 10000096;1;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;16;13;3;11;1;0;0;0;1;1;0;0;1;0;0;2022
10000097;3106200;31;3;310620004;3;2;0;1;ESCOLA SINTETICA 10000097;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;20;17;3;6;1;1;0;0;1;1;0;0;1;1;0;2022
10000098;2507507;25;2;250750702;2;1;0;1;ESCOLA SINTETICA 10000098;0;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;11;10;1;8;1;0;0;0;1;1;0;0;1;1;0;2022
10000099;2927408;29;2;292740802;3;2;0;1;ESCOLA SINTETICA 10000099;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;2;1;1;0;1;1;0;0;1;1;0;0;0;1;1;2022
10000100;2304400;23;2;230440001;1;1;0;1;ESCOLA SINTETICA 10000100;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;24;21;3;13;1;0;0;0;1;1;0;0;1;0;0;2022
10000101;2304400;23;2;230440003;2;1;1;1;ESCOLA SINTETICA 10000101;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;12;11;1;0;1;0;0;0;1;1;0;0;1;1;0;2022
10000102;3550308;35;3;355030804;4;1;0;1;ESCOLA SINTETICA 10000102;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;11;8;3;2;1;0;0;0;1;1;0;0;0;1;0;2022
10000103;3550308;35;3;355030802;4;1;0;1;ESCOLA SINTETICA 10000103;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;24;21;3;8;1;0;0;0;1;1;0;0;1;1;0;2022
10000104;2211001;22;2;221100101;3;1;0;1;ESCOLA SINTETICA 10000104;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;17;15;2;2;1;0;0;0;1;1;0;0;1;0;1;2022
10000105;1100205;11;1;110020502;3;1;0;1;ESCOLA SINTETICA 10000105;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;17;16;1;1;1;0;0;0;1;1;0;0;1;1;1;2022
10000106;5208707;52;5;520870703;3;1;0;1;ESCOLA SINTETICA 10000106;1;1;1;0;1;1;0;1;1;0;1;0;1;1;1;0;1;1;1;1;0;0;2;1;1;0;1;0;0;0;1;1;0;0;1;1;1;2022
10000107;2927408;29;2;292740801;4;1;0;1;ESCOLA SINTETICA 10000107;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;14;12;2;10;1;0;0;0;1;1;0;0;1;1;0;2022
10000108;2927408;29;2;292740803;3;1;0;1;ESCOLA SINTETICA 10000108;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;0;0;2;1;1;1;1;0;0;0;1;1;0;0;1;0;1;2022
10000109;2507507;25;2;250750703;4;1;0;1;ESCOLA SINTETICA 10000109;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1;0;0;11;9;2;6;1;1;0;0;1;1;0;0;0;0;1;2022
10000110;3304557;33;3;330455704;3;1;0;1;ESCOLA SINTETICA 10000110;1;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;17;14;3;2;1;1;0;0;1;1;0;0;1;0;0;2022
10000111;2304400;23;2;230440005;4;1;0;1;ESCOLA SINTETICA 10000111;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;11;10;1;5;1;0;0;0;1;1;0;0;1;0;0;2022
10000112;4106902;41;4;410690204;3;1;1;1;ESCOLA SINTETICA 10000112;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;3;2;1;1;1;1;0;0;1;1;0;0;0;1;1;2022
10000113;2611606;26;2;261160602;4;1;0;1;ESCOLA SINTETICA 10000113;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;5;4;1;0;1;1;0;0;1;1;0;0;1;1;0;2022
10000114;2111300;21;2;211130001;3;2;0;1;ESCOLA SINTETICA 10000114;1;1;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;1;0;0;0;11;10;1;3;1;1;0;0;1;1;0;0;1;1;0;2022
10000115;2507507;25;2;250750703;3;1;0;1;ESCOLA SINTETICA 10000115;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;18;16;2;0;1;0;0;0;1;1;0;0;0;1;0;2022
10000116;2507507;25;2;250750701;4;1;0;1;ESCOLA SINTETICA 10000116;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;7;5;2;3;1;0;0;0;1;1;0;0;1;0;0;2022
10000117;3304557;33;3;330455703;3;1;2;1;ESCOLA SINTETICA 10000117;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;15;12;3;0;1;0;0;0;1;1;0;0;1;1;0;2022
10000118;3106200;31;3;310620005;4;1;3;1;ESCOLA SINTETICA 10000118;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;12;11;1;4;1;0;0;0;1;1;0;0;1;1;1;2022
10000119;2304400;23;2;230440004;4;1;0;1;ESCOLA SINTETICA 10000119;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;0;30;27;3;0;1;1;0;0;1;1;0;0;1;1;0;2022
10000120;4106902;41;4;410690205;3;1;0;1;ESCOLA SINTETICA 10000120;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;13;10;3;2;1;0;0;0;1;1;0;0;0;1;0;2022
10000121;3106200;31;3;310620001;2;1;0;1;ESCOLA SINTETICA 10000121;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;0;12;10;2;0;1;0;0;0;1;1;0;0;1;1;0;2022
10000122;2211001;22;2;221100102;2;2;0;1;ESCOLA SINTETICA 10000122;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;19;18;1;1;1;0;0;0;1;1;0;0;1;0;1;2022
10000123;2408102;24;2;240810202;3;1;0;1;ESCOLA SINTETICA 10000123;1;0;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;11;9;2;5;1;1;0;0;1;1;0;0;1;1;0;2022
10000124;2408102;24;2;240810204;3;1;0;1;ESCOLA SINTETICA 10000124;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;1;1;0;0;12;11;1;2;1;0;0;0;1;1;0;0;0;1;0;2022
10000125;2927408;29;2;292740805;4;1;0;1;ESCOLA SINTETICA 10000125;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;15;14;1;5;1;0;0;0;1;1;0;0;1;1;1;2022
10000126;2211001;22;2;221100103;3;1;0;1;ESCOLA SINTETICA 10000126;1;0;0;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;2;1;1;0;1;1;0;0;1;1;0;0;1;1;0;2022
10000127;1200401;12;1;120040102;3;2;0;1;ESCOLA SINTETICA 10000127;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;7;5;2;1;1;0;1;0;1;1;0;0;1;1;0;2022
10000128;5208707;52;5;520870701;4;1;0;1;ESCOLA SINTETICA 10000128;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;21;18;3;4;1;1;0;0;1;1;0;0;1;1;0;2022
10000129;3509502;35;3;350950201;3;1;0;1;ESCOLA SINTETICA 10000129;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;6;5;1;2;1;0;0;0;1;1;0;0;1;1;0;2022
10000130;2927408;29;2;292740805;4;1;0;1;ESCOLA SINTETICA 10000130;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;7;5;2;1;1;1;0;0;1;1;0;0;0;1;0;2022
10000131;1302603;13;1;130260302;3;1;3;1;ESCOLA SINTETICA 10000131;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;11;8;3;1;1;1;1;0;1;1;0;0;1;0;0;2022
10000132;2304400;23;2;230440003;4;2;0;1;ESCOLA SINTETICA 10000132;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;10;8;2;5;1;0;0;0;1;1;0;0;1;0;0;2022
10000133;2304400;23;2;230440002;3;1;0;1;ESCOLA SINTETICA 10000133;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;10;8;2;2;1;1;0;0;1;1;0;0;1;1;1;2022
10000134;1100205;11;1;110020503;3;1;0;1;ESCOLA SINTETICA 10000134;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;7;6;1;5;1;0;0;0;1;1;0;0;0;1;0;2022
10000135;4205407;42;4;420540703;4;1;0;1;ESCOLA SINTETICA 10000135;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;20;17;3;2;1;0;0;0;1;1;0;0;0;0;1;2022
10000136;2408102;24;2;240810204;3;2;0;1;ESCOLA SINTETICA 10000136;1;0;1;1;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;1;1;0;14;11;3;1;1;0;0;0;1;1;0;0;1;1;0;2022
10000137;4106902;41;4;410690205;3;2;0;1;ESCOLA SINTETICA 10000137;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;0;6;5;1;0;1;0;0;0;1;1;0;0;0;1;0;2022
10000138;3205309;32;3;320530904;3;1;0;1;ESCOLA SINTETICA 10000138;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;12;11;1;0;1;0;0;0;1;1;0;0;1;1;0;2022
10000139;2611606;26;2;261160605;3;1;0;1;ESCOLA SINTETICA 10000139;0;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;0;19;16;3;14;1;1;0;0;1;1;0;0;0;1;0;2022
10000140;2304400;23;2;230440004;3;1;0;1;ESCOLA SINTETICA 10000140;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;1;0;0;16;15;1;5;1;0;0;0;1;1;0;0;1;1;1;2022
10000141;3550308;35;3;355030803;4;1;0;1;ESCOLA SINTETICA 10000141;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;17;16;1;6;1;1;0;0;1;1;0;0;1;1;0;2022
10000142;3205309;32;3;320530902;4;1;0;1;ESCOLA SINTETICA 10000142;1;1;1;1;0;1;0;1;0;1;0;1;1;1;1;0;1;1;0;1;0;0;6;5;1;1;1;0;0;0;1;1;0;0;1;1;0;2022
10000143;2704302;27;2;270430201;3;2;0;1;ESCOLA SINTETICA 10000143;0;0;1;0;1;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;1;18;17;1;0;1;0;0;1;1;1;0;0;1;1;0;2022
10000144;2611606;26;2;261160603;4;1;0;1;ESCOLA SINTETICA 10000144;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;9;7;2;4;1;0;0;0;1;1;0;0;1;0;0;2022
10000145;2927408;29;2;292740804;2;1;0;1;ESCOLA SINTETICA 10000145;1;0;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;2;1;1;0;1;0;0;0;1;1;0;0;1;1;0;2022
10000146;4106902;41;4;410690201;4;1;0;1;ESCOLA SINTETICA 10000146;1;0;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;20;18;2;4;1;1;0;0;1;1;0;0;1;1;0;2022
10000147;3550308;35;3;355030805;3;2;0;1;ESCOLA SINTETICA 10000147;1;0;1;1;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;2;1;1;0;1;0;0;0;1;1;0;0;0;1;1;2022
10000148;5300108;53;5;530010804;3;1;0;1;ESCOLA SINTETICA 10000148;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;13;11;2;4;1;1;0;0;1;1;0;0;1;1;0;2022
10000149;3509502;35;3;350950205;4;1;0;1;ESCOLA SINTETICA 10000149;0;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;7;6;1;1;1;1;0;0;1;1;0;0;1;1;0;2022
10000150;3550308;35;3;355030804;2;1;2;1;ESCOLA SINTETICA 10000150;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;18;17;1;2;1;0;0;0;1;1;0;0;0;1;0;2022
10000151;2927408;29;2;292740805;4;1;0;1;ESCOLA SINTETICA 10000151;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;26;25;1;11;1;0;0;0;1;1;0;0;1;1;0;2022
10000152;3106200;31;3;310620004;4;1;0;1;ESCOLA SINTETICA 10000152;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;0;0;22;20;2;8;1;1;0;0;1;1;0;0;1;1;1;2022
10000153;2611606;26;2;261160605;4;1;0;1;ESCOLA SINTETICA 10000153;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;8;7;1;1;1;0;0;0;1;1;0;0;1;0;0;2022
10000154;2211001;22;2;221100102;3;2;0;1;ESCOLA SINTETICA 10000154;1;1;1;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;1;0;0;0;20;19;1;1;1;0;0;0;1;1;0;0;1;0;0;2022
10000155;2800308;28;2;280030805;2;2;0;1;ESCOLA SINTETICA 10000155;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;2;1;1;0;1;0;0;0;1;1;0;0;1;1;0;2022
10000156;2611606;26;2;261160602;2;1;0;1;ESCOLA SINTETICA 10000156;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;6;5;1;2;1;1;0;0;1;1;0;0;0;0;1;2022
10000157;3550308;35;3;355030802;3;2;0;1;ESCOLA SINTETICA 10000157;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;6;5;1;0;1;0;0;0;1;1;0;0;1;0;1;2022
10000158;3304557;33;3;330455704;2;1;0;1;ESCOLA SINTETICA 10000158;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;14;13;1;4;1;0;0;0;1;1;0;0;1;1;0;2022
10000159;3205309;32;3;320530903;2;1;0;1;ESCOLA SINTETICA 10000159;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;14;13;1;4;1;1;0;0;1;1;0;0;0;1;0;2022
10000160;2800308;28;2;280030801;4;1;0;1;ESCOLA SINTETICA 10000160;1;0;0;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;0;0;19;18;1;13;1;0;0;0;1;1;0;0;0;1;0;2022
10000161;1100205;11;1;110020505;4;1;0;1;ESCOLA SINTETICA 10000161;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;1;1;1;1;0;0;17;13;4;0;1;1;0;0;1;1;0;0;1;1;0;2022
10000162;2507507;25;2;250750704;4;1;0;1;ESCOLA SINTETICA 10000162;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;15;14;1;0;1;0;0;0;1;1;0;0;1;0;1;2022
10000163;2408102;24;2;240810203;3;1;0;1;ESCOLA SINTETICA 10000163;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;15;14;1;1;1;0;1;0;1;1;0;0;0;0;1;2022
10000164;3550308;35;3;355030801;3;1;0;1;ESCOLA SINTETICA 10000164;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;10;9;1;1;1;0;0;0;1;1;0;0;1;1;0;2022
10000165;2507507;25;2;250750702;3;1;0;1;ESCOLA SINTETICA 10000165;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;3;2;1;1;1;1;0;0;1;1;0;0;1;0;1;2022
10000166;3550308;35;3;355030803;3;1;1;1;ESCOLA SINTETICA 10000166;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;17;16;1;0;1;1;1;0;1;1;0;0;0;1;0;2022
10000167;2111300;21;2;211130004;4;2;0;1;ESCOLA SINTETICA 10000167;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;6;5;1;4;1;1;0;0;1;1;0;0;1;1;0;2022
10000168;3106200;31;3;310620002;2;2;0;1;ESCOLA SINTETICA 10000168;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;0;1;1;0;0;0;0;16;15;1;2;1;0;0;1;1;1;0;0;1;0;1;2022
10000169;3205309;32;3;320530901;3;1;0;1;ESCOLA SINTETICA 10000169;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;2;1;1;0;1;1;0;0;1;1;0;0;1;0;1;2022
10000170;3550308;35;3;355030804;2;1;0;1;ESCOLA SINTETICA 10000170;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;9;8;1;1;1;0;0;0;1;1;0;0;1;0;0;2022
10000171;2927408;29;2;292740802;3;1;0;1;ESCOLA SINTETICA 10000171;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;3;2;1;0;1;1;0;0;1;1;0;0;1;1;1;2022
10000172;2211001;22;2;221100101;4;1;0;1;ESCOLA SINTETICA 10000172;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;20;16;4;13;1;1;0;0;1;1;0;0;1;1;0;2022
10000173;2211001;22;2;221100103;4;1;0;1;ESCOLA SINTETICA 10000173;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;0;15;12;3;11;1;1;0;0;1;1;0;0;1;1;0;2022
10000174;2704302;27;2;270430203;3;1;0;1;ESCOLA SINTETICA 10000174;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;0;0;11;10;1;5;1;0;0;0;1;1;0;0;1;0;1;2022
10000175;2111300;21;2;211130005;2;1;1;1;ESCOLA SINTETICA 10000175;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;9;8;1;1;1;0;0;0;1;1;0;0;1;1;0;2022
10000176;3205309;32;3;320530904;3;1;0;1;ESCOLA SINTETICA 10000176;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;0;0;6;5;1;0;1;0;0;0;1;1;0;0;1;1;1;2022
10000177;4106902;41;4;410690202;3;1;0;1;ESCOLA SINTETICA 10000177;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;9;8;1;3;1;0;0;0;1;1;0;0;0;1;1;2022
10000178;2408102;24;2;240810202;2;1;0;1;ESCOLA SINTETICA 10000178;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;1;1;0;0;19;15;4;13;1;0;0;0;1;1;0;0;1;0;1;2022
